phrase_id,language,phrase,english_translation,category
7050b3cd-664f-4b55-b533-7c423a73d032,Portuguese,Há um médico que fala minha língua?,Is there a doctor who speaks my language?,Navigation
e46c5b5e-1780-452f-b244-3ef455b9d810,Arabic,ما هي تكلفة هذه الزيارة؟,What is the cost of this visit?,Insurance
95763c80-ffaf-429c-b60d-885075d17077,English,I am vomiting.,I am vomiting.,Symptoms
e56db1f2-1599-4f67-86f2-8bb56bc21bb2,Chinese,我不明白。,I do not understand.,Communication
91b4d931-cf55-4cce-96d3-afa2771bdbd5,Portuguese,Isso é uma emergência.,This is an emergency.,Emergency
ea7ffed1-c591-4a78-b233-e343265bf39e,Chinese,有会说我语言的医生吗？,Is there a doctor who speaks my language?,Navigation
3a0df8b1-ecba-4bc9-8266-7f424631948d,Chinese,我有旅游保险。,I have travel insurance.,Insurance
d0b81c99-cf09-4f59-9202-402ef9b89e33,Chinese,救救我，我病得很重。,"Help me, I am very sick.",Emergency
ca2d257e-87c7-48be-aff2-3b39d59c812e,Portuguese,"Ligue para o 911, por favor.",Call 911 please.,Emergency
141d9e9a-09d4-4a7b-b735-67f937caff1f,Japanese,処方の更新が必要です。,I need a prescription refill.,Medication
ea29b8e7-b96a-4827-9f14-f5f60b76f87e,Chinese,我丢失了我的药。,I lost my medication.,Medication
a8d0db4b-4f7d-4e01-bc67-61822207d4bf,French,Je n'ai pas d'assurance.,I do not have insurance.,Insurance
9528f66e-a159-4e73-8509-dc2ec6e06fdc,Spanish,Tengo dolor en el pecho.,I have chest pain.,Symptoms
fd5b8312-3006-436c-8e55-98496df04777,Spanish,¿Cuánto cuesta esta consulta?,What is the cost of this visit?,Insurance
2edc57bc-5396-4656-8d0d-2d3f514b523f,French,J'ai besoin d'un renouvellement d'ordonnance.,I need a prescription refill.,Medication
22545848-6069-4297-8cc9-cda6fdb554f1,Japanese,薬局はどこですか？,Where can I find a pharmacy?,Medication
db85825b-faab-4442-9bcd-38477915df32,Spanish,¿Aceptan seguro internacional?,Do you accept international insurance?,Insurance
19f60c8d-6e0a-49da-abc4-1fa92c58ee15,English,Do you have this medication?,Do you have this medication?,Medication
dcdfc018-b967-45e6-a954-96474bae5bf3,Portuguese,Como chego ao hospital?,How do I get to the hospital?,Navigation
8fe458c6-6f3b-4e17-aba4-6d61fc2d63e3,Chinese,我是糖尿病患者，需要胰岛素。,I am diabetic and need insulin.,Medication
f51f30d7-71ea-4c83-8b04-463a49b9ddcf,Portuguese,Tomo este medicamento diariamente.,I take this medication daily.,Medication
dfa9abda-98cb-4914-be32-715cc9515d4a,Spanish,¿Puede escribirlo por favor?,Can you write it down please?,Communication
2c943de3-32af-4c4a-8779-233e12cff427,Portuguese,Tenho dor de cabeça.,I have a headache.,Symptoms
144128ed-07c6-4205-b01d-bfd11bb7ae87,Arabic,هل تقبلون التأمين الدولي؟,Do you accept international insurance?,Insurance
fd83841d-7908-4143-bad7-7c22f219fee5,Chinese,我发烧了。,I have a fever.,Symptoms
91cc395e-8bb0-4e32-a52b-aede4c3e0e89,Chinese,我怎么去医院？,How do I get to the hospital?,Navigation
6093d2bb-0f5c-4c9c-935a-bd2d909182b1,Spanish,¿Cuánto cuesta esta consulta?,What is the cost of this visit?,Insurance
7f5c4ab2-5686-4eb3-8433-3fccfda7bd7b,Arabic,أين يمكنني العثور على صيدلية؟,Where can I find a pharmacy?,Medication
ad948ec2-b5cd-4613-9b51-a2b6c1c13513,French,Parlez lentement s'il vous plaît.,Please speak slowly.,Communication
4de87afb-ec26-4d14-8468-b0e4eb233973,Chinese,我不会说英语。,I do not speak English.,Communication
5518965b-885c-453b-abcb-72965373084c,French,Avez-vous un interprète?,Do you have an interpreter?,Communication
ed492c19-5168-4f43-a330-6866aeb48d40,Japanese,腫れがあります。,I have swelling.,Symptoms
cf2079de-d0a8-40d3-9641-cb103b09e38b,Arabic,لا أفهم.,I do not understand.,Communication
9bde8638-4438-47fd-b25a-2c180ed89a88,Japanese,私の言語を話す医師はいますか？,Is there a doctor who speaks my language?,Navigation
58e48666-925b-46ff-a3dc-76400ae97c0e,Arabic,هذه حالة طارئة.,This is an emergency.,Emergency
adcc1dfe-1d80-4a44-92cd-3b0f3fda0fd5,Japanese,私の言語を話す医師はいますか？,Is there a doctor who speaks my language?,Navigation
09e52a17-ae71-4c70-a294-5fea530ffbef,English,I do not speak English.,I do not speak English.,Communication
cae8d75f-d6e4-458e-b2b6-9e2a8cd3ac5f,English,Do you accept international insurance?,Do you accept international insurance?,Insurance
9b262b06-5be4-40f8-8a89-643999afaecc,Arabic,عندي إسهال.,I have diarrhea.,Symptoms
53a3b4de-e496-4e07-80e1-21a4b79c8a37,English,I have a rash.,I have a rash.,Symptoms
86ca2bf5-0e66-404c-914e-de492d73bf90,English,I need a prescription refill.,I need a prescription refill.,Medication
4364bf2a-0656-41ff-8b15-b7aa6a2cd68e,English,Can I pay out of pocket?,Can I pay out of pocket?,Insurance
bc7fc327-fd27-43ab-adc4-838f5c422d96,Spanish,"Ayúdeme, estoy muy enfermo/a.","Help me, I am very sick.",Emergency
f8bd2606-6fa9-4545-8f78-ea77ceb37468,French,Acceptez-vous une assurance internationale?,Do you accept international insurance?,Insurance
952592e2-31c6-48b7-8986-bb451da3a0bd,Spanish,No tengo seguro.,I do not have insurance.,Insurance
a7be2d80-17b8-4350-b973-f508282d40af,Chinese,我发烧了。,I have a fever.,Symptoms
8abcb1c3-290c-4f8d-88f3-49ef138efc82,English,I lost my medication.,I lost my medication.,Medication
38d63166-89db-48f6-b97a-6e3aaa851ba7,Arabic,ما هي تكلفة هذه الزيارة؟,What is the cost of this visit?,Insurance
6d4aabac-1d0d-461e-8d70-2e663879e51f,Spanish,Llame al 911 por favor.,Call 911 please.,Emergency
b17b29d3-6e99-4265-b408-a5959150c803,Portuguese,Posso pagar do meu próprio bolso?,Can I pay out of pocket?,Insurance
e287fa3e-7123-45be-97a6-ce06c9a34dcc,Arabic,لدي تأمين سفر.,I have travel insurance.,Insurance
41d64430-c867-4b8f-a0ad-a736e55d5ea7,English,I need emergency help.,I need emergency help.,Emergency
edd89760-7e8c-4353-a14c-cfa3d2e22e5d,Chinese,我可以自费吗？,Can I pay out of pocket?,Insurance
073791da-0b4e-4f29-afcd-4f04049007a2,French,Je vomis.,I am vomiting.,Symptoms
c7e06617-eb2a-4b06-ad1d-ca40f320e4a9,Japanese,書いていただけますか？,Can you write it down please?,Communication
d11a2bfe-1732-46d0-a75e-cfa3e622338c,Portuguese,Preciso renovar minha receita.,I need a prescription refill.,Medication
dd7188eb-2067-4849-aef6-c9a02407206c,Chinese,我需要紧急帮助。,I need emergency help.,Emergency
e60c3f63-8993-49b1-bcf8-ed289378d4ca,Chinese,我可以自费吗？,Can I pay out of pocket?,Insurance
9a9ce30f-eb06-4b9c-ac02-683a96e7627f,Japanese,緊急の助けが必要です。,I need emergency help.,Emergency
8afb3d18-9c0a-4cee-9655-133f786ea769,Portuguese,Tenho febre.,I have a fever.,Symptoms
6b72a82e-a02e-42f9-97b8-46ad9971a7f9,Arabic,هذه حالة طارئة.,This is an emergency.,Emergency
01ea52ca-8924-4a0e-8a0c-0d311374efea,Portuguese,Preciso de ajuda de emergência.,I need emergency help.,Emergency
b9c8a085-5acc-4960-9146-2af8432076a9,Arabic,عندي تورم.,I have swelling.,Symptoms
7d1b82cc-81a6-424b-8661-94aa6ec0a335,Arabic,أحتاج إلى موعد مع طبيب عبر الإنترنت.,I need a telehealth appointment.,Navigation
ab9d2dba-1d48-4557-aa7f-078db1c2c853,English,Can you write it down please?,Can you write it down please?,Communication
c4b55c21-5666-4ccd-abda-cbe6db149336,Portuguese,Sou diabético/a e preciso de insulina.,I am diabetic and need insulin.,Medication
f125de81-3789-49d0-94f1-4c489b039093,Chinese,能写下来吗？,Can you write it down please?,Communication
294f6744-322d-474b-8a80-aa620f3b3b94,English,I am allergic to penicillin.,I am allergic to penicillin.,Symptoms
bdee9da7-8fc3-4e8b-b02b-f8b1ce9a0e3e,Japanese,自費で支払えますか？,Can I pay out of pocket?,Insurance
5f93e13d-998a-4ebf-be20-fa17a1617058,Portuguese,Como chego ao hospital?,How do I get to the hospital?,Navigation
38da8c9b-bc1c-4d61-98cb-04fcb09f46fd,Spanish,¿Tiene un intérprete?,Do you have an interpreter?,Communication
496d8125-0632-4434-9777-1f1ff508b134,Arabic,هل لديك مترجم؟,Do you have an interpreter?,Communication
070a318c-3dc3-4695-a8c5-13bc73c7f3e9,Japanese,毎日この薬を飲んでいます。,I take this medication daily.,Medication
63c68292-c0ea-4a03-8a78-3d3a31544990,Japanese,胸が痛いです。,I have chest pain.,Symptoms
ac164c14-bcc0-4894-8a98-1fee2c88ef51,English,I need emergency help.,I need emergency help.,Emergency
8313565d-da0f-47b6-b325-96a945d1a32b,Arabic,ساعدني، أنا مريض جداً.,"Help me, I am very sick.",Emergency
6d7b72a3-bbad-4b1a-b6c9-8d5020f70020,French,J'ai de la fièvre.,I have a fever.,Symptoms
fa497a05-b5cb-4f3e-bdf6-401c335ce36d,Japanese,遠隔医療の予約が必要です。,I need a telehealth appointment.,Navigation
f74f4adc-a846-4810-9b54-0832825f439e,Portuguese,Tenho dor de cabeça.,I have a headache.,Symptoms
62f4345c-0138-4516-86ed-4e6b7b036e97,French,J'ai besoin d'une ambulance.,I need an ambulance.,Emergency
1546257d-c0aa-4acb-8a29-c91d681a379c,Arabic,أين أقرب غرفة طوارئ؟,Where is the nearest emergency room?,Navigation
14740c32-b985-43ee-aba5-d9fd6d04d200,Spanish,Esto es una emergencia.,This is an emergency.,Emergency
8d69bdfa-5a97-4c62-8918-8c61991c3965,Japanese,私の言語を話す医師はいますか？,Is there a doctor who speaks my language?,Navigation
5e416af0-acb6-47e3-bd75-5453e87d1cc5,Portuguese,Como chego ao hospital?,How do I get to the hospital?,Navigation
c35cf1d2-a05c-4b3f-b023-b7577ec20c33,French,J'ai une allergie alimentaire.,I have a food allergy.,Symptoms
04ddfbd5-ad9a-48c5-a6b9-82f1c7188605,Spanish,¿Puede escribirlo por favor?,Can you write it down please?,Communication
55b62e55-e1eb-46ab-9b38-f8e73bdf38b2,Spanish,¿Cuánto cuesta esta consulta?,What is the cost of this visit?,Insurance
16cb15d6-4ceb-48ea-8276-d65dd45748f3,Portuguese,Por favor fale devagar.,Please speak slowly.,Communication
2240d05a-ddab-45fb-b0d8-4df2e47fe6fd,French,J'ai de la fièvre.,I have a fever.,Symptoms
ba057ffd-9b4f-4e06-9030-a0565e81e136,Arabic,لدي تأمين سفر.,I have travel insurance.,Insurance
725dc0e7-f549-4693-b760-fa3ca46b03d6,Portuguese,Isso é uma emergência.,This is an emergency.,Emergency
ec58bc17-6774-4c23-ae1d-0eb272f25a24,Japanese,処方の更新が必要です。,I need a prescription refill.,Medication
e46d4109-c781-4c2a-8330-fe6ae19547e3,Spanish,¿Hay un médico que hable mi idioma?,Is there a doctor who speaks my language?,Navigation
145cd37c-7ddd-4dc2-b033-1b5f8854009c,Japanese,助けてください、とても具合が悪いです。,"Help me, I am very sick.",Emergency
19c879cb-69e3-46b4-9e40-488d7703b18c,Portuguese,Tenho dor no peito.,I have chest pain.,Symptoms
05be87eb-6472-43e8-85fa-84cce4463127,Japanese,毎日この薬を飲んでいます。,I take this medication daily.,Medication
05f19947-ff84-4060-a8be-6a82a57bc4d4,English,I have chest pain.,I have chest pain.,Symptoms
783b6141-a4c1-4694-bbe0-4b3ba12cc645,English,Where is the nearest emergency room?,Where is the nearest emergency room?,Navigation
312bebb5-2583-45d9-8798-4309fb1e21db,Chinese,我每天服用这种药。,I take this medication daily.,Medication
ffd10452-640e-470a-a78d-6f4cbef28134,Arabic,أحتاج إلى سيارة إسعاف.,I need an ambulance.,Emergency
667258eb-69e4-4687-8f31-4cbb969f1c63,French,Avez-vous ce médicament?,Do you have this medication?,Medication
87af602a-6bcd-4680-8616-a718d18d41b1,Japanese,これは緊急事態です。,This is an emergency.,Emergency
b17c3787-68b3-4a2c-9400-7eea5c669008,French,Comment est-ce que j'arrive à l'hôpital?,How do I get to the hospital?,Navigation
5fcdc203-3476-4e40-9ba5-bd3ced78592e,Spanish,¿Dónde está el centro de atención urgente más cercano?,Where is the nearest urgent care center?,Navigation
e11857b8-f212-45d5-9249-e9f6a174387a,Japanese,薬局はどこですか？,Where can I find a pharmacy?,Medication
95520f03-2fd8-4a2a-a767-e7e56bfaac24,Japanese,これは緊急事態です。,This is an emergency.,Emergency
caf4bcd9-67f6-45b4-9698-17ff7fae76de,Chinese,我有旅游保险。,I have travel insurance.,Insurance
88150cdd-6025-4a32-8d10-b96b39251db3,Chinese,哪里有药店？,Where can I find a pharmacy?,Medication
0b906b62-cd1f-48ac-93cf-337d2bcddfeb,Chinese,我不明白。,I do not understand.,Communication
806b4cad-1c97-4ea8-ad02-9602337a479b,Spanish,Tengo dificultad para respirar.,I have difficulty breathing.,Symptoms
251dd0dd-aeab-4561-b265-a0446e58c670,Chinese,我需要续药。,I need a prescription refill.,Medication
c207b3b8-854e-4092-9144-e309655eaa75,Chinese,请拨打911。,Call 911 please.,Emergency
63abf113-9892-4806-876d-7457dcc049f4,English,I do not have insurance.,I do not have insurance.,Insurance
661796f6-ab61-46f9-b9da-5e7d74776490,Chinese,我需要续药。,I need a prescription refill.,Medication
d7ba982e-61fe-4220-8ac2-64dc18352c00,French,Où se trouve le centre de soins urgents le plus proche?,Where is the nearest urgent care center?,Navigation
a18095e0-f944-47fc-b8d0-7ffe3088b0b2,Arabic,أحتاج إلى مساعدة طارئة.,I need emergency help.,Emergency
9cd0f808-0414-46d6-95ac-ccc5719a37e6,Arabic,لا أفهم.,I do not understand.,Communication
8ce6bd34-176f-429d-b134-d8281ca37cc2,Japanese,救急車が必要です。,I need an ambulance.,Emergency
eed7b875-88df-46c8-b771-86761ac682a8,English,I lost my medication.,I lost my medication.,Medication
07bc3813-5f0f-4bc6-9860-abb3bdd2d673,English,I have an EpiPen for severe allergies.,I have an EpiPen for severe allergies.,Medication
8ea80034-2344-41f7-92ca-38cd825eb8d5,Japanese,最寄りの救急室はどこですか？,Where is the nearest emergency room?,Navigation
89f1543e-373b-4908-a257-b4b1eed5ae55,English,Is there a doctor who speaks my language?,Is there a doctor who speaks my language?,Navigation
da98bf84-53b1-4ff6-b966-f280d7dca812,French,J'ai besoin d'aide d'urgence.,I need emergency help.,Emergency
473d3ec5-994d-45ca-8cdd-5be428835590,French,Où se trouve le centre de soins urgents le plus proche?,Where is the nearest urgent care center?,Navigation
53c1ad16-ecee-4177-a29e-31cde30e0fe2,French,"Aidez-moi, je suis très malade.","Help me, I am very sick.",Emergency
2bdce178-1ffa-4276-9103-66fea737997b,Japanese,私の言語を話す医師はいますか？,Is there a doctor who speaks my language?,Navigation
2750edcb-7bf7-41b0-ab7c-44466fbc0425,French,Où se trouve la salle d'urgence la plus proche?,Where is the nearest emergency room?,Navigation
fa12591d-c361-43c4-a538-c9655aa23e59,French,Quel est le coût de cette consultation?,What is the cost of this visit?,Insurance
dcb4eaba-b564-45f8-a37e-19c2b48d7205,Portuguese,Não falo inglês.,I do not speak English.,Communication
ae0b144b-6fcd-4781-99f1-1f2df1604e92,Japanese,これは緊急事態です。,This is an emergency.,Emergency
94c3fc94-624a-4be2-b1c5-d3886c8c5c30,French,Parlez lentement s'il vous plaît.,Please speak slowly.,Communication
febb60a5-4722-4208-8bc0-520f6fee6966,Portuguese,Onde fica a sala de emergência mais próxima?,Where is the nearest emergency room?,Navigation
5fefaafb-f4da-4f64-bb51-376e63179d39,Portuguese,Há um médico que fala minha língua?,Is there a doctor who speaks my language?,Navigation
37a3ab61-b409-47f5-a561-2dccc45bdc2a,French,J'ai un EpiPen pour les allergies sévères.,I have an EpiPen for severe allergies.,Medication
3055648e-8150-4f49-a7c5-98ccfa601a1b,French,J'ai une assurance voyage.,I have travel insurance.,Insurance
0ddb1ad1-2c29-426e-8db2-53f240b3b933,English,I do not have insurance.,I do not have insurance.,Insurance
534a7e0c-220e-411c-a178-4f0d121c2629,Portuguese,Tenho seguro de viagem.,I have travel insurance.,Insurance
e3a945de-7fc6-4c2e-acb5-e58c23272f95,Arabic,لا أفهم.,I do not understand.,Communication
3d5ead26-d495-4c0e-aab9-f2d6a2f17fd2,Arabic,عندي ألم في البطن.,I have abdominal pain.,Symptoms
c3174944-f3d7-492d-baab-a9fd368197f7,Japanese,病院にはどうやって行けばいいですか？,How do I get to the hospital?,Navigation
6e32f160-b06d-4577-979a-1954eedde5be,French,Quel est le coût de cette consultation?,What is the cost of this visit?,Insurance
63549f66-cb43-4ff8-8905-af1c3e9f29fd,French,J'ai besoin d'une ambulance.,I need an ambulance.,Emergency
dafd40b9-1552-405b-b30c-8eb7b227efdc,French,J'ai une éruption cutanée.,I have a rash.,Symptoms
29e99ad9-d576-4827-9c4c-0103c4523437,Chinese,我需要救护车。,I need an ambulance.,Emergency
cab56f7d-908a-4a57-8e85-64f6912bf305,Chinese,我不明白。,I do not understand.,Communication
0da17893-cf33-492b-a7ac-2bf5b1c9edef,Arabic,أنا حساس للبنسلين.,I am allergic to penicillin.,Symptoms
8be4dbbd-ff42-4f8b-ba98-9cf66a9d852f,Arabic,لدي قلم إبينفرين للحساسية الشديدة.,I have an EpiPen for severe allergies.,Medication
a2f21919-f95a-49dd-8b6c-5097b736486c,Spanish,¿Hay un médico que hable mi idioma?,Is there a doctor who speaks my language?,Navigation
81185c4f-5096-40dd-a4fa-71f1bfa4cafe,French,Je n'ai pas d'assurance.,I do not have insurance.,Insurance
fb5952b0-472e-4ed0-8127-11ccbcd83a6e,Portuguese,Qual é o custo desta consulta?,What is the cost of this visit?,Insurance
8d653449-b3f4-4350-8d3d-4ed28c51ed2e,Japanese,この薬はありますか？,Do you have this medication?,Medication
5824810a-a0e8-4e57-bb1a-d0a11eb7e1ff,Arabic,كيف أصل إلى المستشفى؟,How do I get to the hospital?,Navigation
328a07d9-c1de-4107-9b6a-0d18193f6b5d,Arabic,هذه حالة طارئة.,This is an emergency.,Emergency
f9fc021b-3fab-4eb5-8634-692e292478d8,French,J'ai besoin d'une ambulance.,I need an ambulance.,Emergency
ff92a1ab-8e7d-4d0c-816e-d1a48b509b47,Portuguese,Tenho febre.,I have a fever.,Symptoms
c345dea0-9b47-462a-8247-71dc9c070af8,Japanese,病院にはどうやって行けばいいですか？,How do I get to the hospital?,Navigation
1ecbd457-2040-4b81-b7f5-9a914bba5f8b,Chinese,有会说我语言的医生吗？,Is there a doctor who speaks my language?,Navigation
2357ea80-6166-4810-bb99-1332c359ecfa,Portuguese,Tenho dificuldade para respirar.,I have difficulty breathing.,Symptoms
